Term	Term_Type	Gene_count	Gene_list
GO:0044451~nucleoplasm part	GOTERM_FAT_CC	1230	
GO:0044452~nucleolar part	GOTERM_FAT_CC	207	
GO:0044453~nuclear membrane part	GOTERM_FAT_CC	15	
GO:0044454~nuclear chromosome part	GOTERM_FAT_CC	278	
GO:0044455~mitochondrial membrane part	GOTERM_FAT_CC	265	
GO:0044456~synapse part	GOTERM_FAT_CC	1213	
GO:0044530~supraspliceosomal complex	GOTERM_FAT_CC	4	
GO:0044545~NSL complex	GOTERM_FAT_CC	11	
GO:0044599~AP-5 adaptor complex	GOTERM_FAT_CC	4	
GO:0044609~DBIRD complex	GOTERM_FAT_CC	2	
GO:0044611~nuclear pore inner ring	GOTERM_FAT_CC	4	
GO:0044613~nuclear pore central transport channel	GOTERM_FAT_CC	7	
GO:0044614~nuclear pore cytoplasmic filaments	GOTERM_FAT_CC	3	
GO:0044615~nuclear pore nuclear basket	GOTERM_FAT_CC	12	
GO:0044665~MLL1/2 complex	GOTERM_FAT_CC	32	
GO:0044666~MLL3/4 complex	GOTERM_FAT_CC	15	
GO:0044753~amphisome	GOTERM_FAT_CC	2	
GO:0044754~autolysosome	GOTERM_FAT_CC	14	
GO:0044796~DNA polymerase processivity factor complex	GOTERM_FAT_CC	1	
GO:0044798~nuclear transcription factor complex	GOTERM_FAT_CC	251	
GO:0044815~DNA packaging complex	GOTERM_FAT_CC	153	
GO:0044853~plasma membrane raft	GOTERM_FAT_CC	145	
GO:0045009~chitosome	GOTERM_FAT_CC	18	
GO:0045025~mitochondrial degradosome	GOTERM_FAT_CC	2	
GO:0045092~interleukin-18 receptor complex	GOTERM_FAT_CC	2	
GO:0045095~keratin filament	GOTERM_FAT_CC	121	
GO:0045098~type III intermediate filament	GOTERM_FAT_CC	7	
GO:0045111~intermediate filament cytoskeleton	GOTERM_FAT_CC	258	
GO:0045120~pronucleus	GOTERM_FAT_CC	24	
GO:0045121~membrane raft	GOTERM_FAT_CC	437	
GO:0045171~intercellular bridge	GOTERM_FAT_CC	100	
GO:0045177~apical part of cell	GOTERM_FAT_CC	537	
GO:0045178~basal part of cell	GOTERM_FAT_CC	89	
GO:0045179~apical cortex	GOTERM_FAT_CC	13	
GO:0045180~basal cortex	GOTERM_FAT_CC	7	
GO:0045202~synapse	GOTERM_FAT_CC	1604	
GO:0045211~postsynaptic membrane	GOTERM_FAT_CC	334	
GO:0045239~tricarboxylic acid cycle enzyme complex	GOTERM_FAT_CC	17	
GO:0045240~dihydrolipoyl dehydrogenase complex	GOTERM_FAT_CC	10	
GO:0045242~isocitrate dehydrogenase complex (NAD+)	GOTERM_FAT_CC	3	
GO:0045244~succinate-CoA ligase complex (GDP-forming)	GOTERM_FAT_CC	2	
GO:0045251~electron transfer flavoprotein complex	GOTERM_FAT_CC	3	
GO:0045252~oxoglutarate dehydrogenase complex	GOTERM_FAT_CC	6	
GO:0045254~pyruvate dehydrogenase complex	GOTERM_FAT_CC	8	
GO:0045257~succinate dehydrogenase complex (ubiquinone)	GOTERM_FAT_CC	4	
GO:0045259~proton-transporting ATP synthase complex	GOTERM_FAT_CC	22	
GO:0045261~proton-transporting ATP synthase complex, catalytic core F(1)	GOTERM_FAT_CC	6	
GO:0045263~proton-transporting ATP synthase complex, coupling factor F(o)	GOTERM_FAT_CC	15	
GO:0045265~proton-transporting ATP synthase, stator stalk	GOTERM_FAT_CC	2	
GO:0045267~proton-transporting ATP synthase, catalytic core	GOTERM_FAT_CC	1	
GO:0045271~respiratory chain complex I	GOTERM_FAT_CC	51	
GO:0045273~respiratory chain complex II	GOTERM_FAT_CC	4	
GO:0045275~respiratory chain complex III	GOTERM_FAT_CC	12	
GO:0045277~respiratory chain complex IV	GOTERM_FAT_CC	27	
GO:0045281~succinate dehydrogenase complex	GOTERM_FAT_CC	4	
GO:0045283~fumarate reductase complex	GOTERM_FAT_CC	4	
GO:0045293~mRNA editing complex	GOTERM_FAT_CC	12	
GO:0045298~tubulin complex	GOTERM_FAT_CC	3	
GO:0045323~interleukin-1 receptor complex	GOTERM_FAT_CC	1	
GO:0045334~clathrin-coated endocytic vesicle	GOTERM_FAT_CC	25	
GO:0045335~phagocytic vesicle	GOTERM_FAT_CC	123	
GO:0045495~pole plasm	GOTERM_FAT_CC	23	
GO:0046540~U4/U6 x U5 tri-snRNP complex	GOTERM_FAT_CC	31	
GO:0046581~intercellular canaliculus	GOTERM_FAT_CC	10	
GO:0046611~lysosomal proton-transporting V-type ATPase complex	GOTERM_FAT_CC	1	
GO:0046658~anchored component of plasma membrane	GOTERM_FAT_CC	83	
GO:0046691~intracellular canaliculus	GOTERM_FAT_CC	5	
GO:0046695~SLIK (SAGA-like) complex	GOTERM_FAT_CC	3	
GO:0046696~lipopolysaccharide receptor complex	GOTERM_FAT_CC	6	
GO:0046930~pore complex	GOTERM_FAT_CC	27	
GO:0048179~activin receptor complex	GOTERM_FAT_CC	7	
GO:0048180~activin complex	GOTERM_FAT_CC	1	
GO:0048188~Set1C/COMPASS complex	GOTERM_FAT_CC	16	
GO:0048237~rough endoplasmic reticulum lumen	GOTERM_FAT_CC	7	
GO:0048269~methionine adenosyltransferase complex	GOTERM_FAT_CC	3	
GO:0048471~perinuclear region of cytoplasm	GOTERM_FAT_CC	840	
GO:0048475~coated membrane	GOTERM_FAT_CC	99	
GO:0048476~Holliday junction resolvase complex	GOTERM_FAT_CC	5	
GO:0048500~signal recognition particle	GOTERM_FAT_CC	8	
GO:0048770~pigment granule	GOTERM_FAT_CC	106	
GO:0048786~presynaptic active zone	GOTERM_FAT_CC	102	
GO:0048787~presynaptic active zone membrane	GOTERM_FAT_CC	49	
GO:0048788~cytoskeleton of presynaptic active zone	GOTERM_FAT_CC	7	
GO:0051233~spindle midzone	GOTERM_FAT_CC	38	
GO:0051286~cell tip	GOTERM_FAT_CC	10	
GO:0055028~cortical microtubule	GOTERM_FAT_CC	3	
GO:0055029~nuclear DNA-directed RNA polymerase complex	GOTERM_FAT_CC	145	
GO:0055037~recycling endosome	GOTERM_FAT_CC	195	
GO:0055038~recycling endosome membrane	GOTERM_FAT_CC	83	
GO:0055087~Ski complex	GOTERM_FAT_CC	3	
GO:0055120~striated muscle dense body	GOTERM_FAT_CC	1	
GO:0060053~neurofilament cytoskeleton	GOTERM_FAT_CC	2	
GO:0060076~excitatory synapse	GOTERM_FAT_CC	81	
GO:0060077~inhibitory synapse	GOTERM_FAT_CC	28	
GO:0060091~kinocilium	GOTERM_FAT_CC	13	
GO:0060170~ciliary membrane	GOTERM_FAT_CC	74	
GO:0060171~stereocilium membrane	GOTERM_FAT_CC	6	
GO:0060187~cell pole	GOTERM_FAT_CC	3	
GO:0060198~clathrin-sculpted vesicle	GOTERM_FAT_CC	9	
GO:0060199~clathrin-sculpted glutamate transport vesicle	GOTERM_FAT_CC	7	
GO:0060203~clathrin-sculpted glutamate transport vesicle membrane	GOTERM_FAT_CC	7	
GO:0060205~cytoplasmic vesicle lumen	GOTERM_FAT_CC	23	
GO:0060293~germ plasm	GOTERM_FAT_CC	22	
GO:0060342~photoreceptor inner segment membrane	GOTERM_FAT_CC	1	
GO:0060417~yolk	GOTERM_FAT_CC	1	
GO:0060473~cortical granule	GOTERM_FAT_CC	6	
GO:0060987~lipid tube	GOTERM_FAT_CC	1	
GO:0061200~clathrin-sculpted gamma-aminobutyric acid transport vesicle	GOTERM_FAT_CC	2	
GO:0061202~clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane	GOTERM_FAT_CC	2	
GO:0061474~phagolysosome membrane	GOTERM_FAT_CC	2	
GO:0061574~ASAP complex	GOTERM_FAT_CC	5	
GO:0061617~MICOS complex	GOTERM_FAT_CC	9	
GO:0061638~CENP-A containing chromatin	GOTERM_FAT_CC	11	
GO:0061673~mitotic spindle astral microtubule	GOTERM_FAT_CC	8	
GO:0061689~tricellular tight junction	GOTERM_FAT_CC	4	
GO:0061695~transferase complex, transferring phosphorus-containing groups	GOTERM_FAT_CC	312	
GO:0061696~pituitary gonadotropin complex	GOTERM_FAT_CC	2	
GO:0061700~GATOR2 complex	GOTERM_FAT_CC	10	
GO:0061702~inflammasome complex	GOTERM_FAT_CC	22	
GO:0061742~chaperone-mediated autophagy translocation complex	GOTERM_FAT_CC	1	
GO:0061773~eNoSc complex	GOTERM_FAT_CC	3	
GO:0061779~Tapasin-ERp57 complex	GOTERM_FAT_CC	2	
GO:0061793~chromatin lock complex	GOTERM_FAT_CC	3	
GO:0061825~podosome core	GOTERM_FAT_CC	3	
GO:0061826~podosome ring	GOTERM_FAT_CC	1	
GO:0061827~sperm head	GOTERM_FAT_CC	35	
GO:0061828~apical tubulobulbar complex	GOTERM_FAT_CC	2	
GO:0061829~basal tubulobulbar complex	GOTERM_FAT_CC	1	
GO:0061830~concave side of sperm head	GOTERM_FAT_CC	3	
GO:0061831~apical ectoplasmic specialization	GOTERM_FAT_CC	2	
GO:0061832~basal ectoplasmic specialization	GOTERM_FAT_CC	2	
GO:0061834~actin filament branch point	GOTERM_FAT_CC	1	
GO:0061835~ventral surface of cell	GOTERM_FAT_CC	1	
GO:0061845~neuron projection branch point	GOTERM_FAT_CC	1	
GO:0061846~dendritic spine cytoplasm	GOTERM_FAT_CC	1	
GO:0061850~growth cone leading edge	GOTERM_FAT_CC	1	
GO:0061851~leading edge of lamellipodium	GOTERM_FAT_CC	3	
GO:0065010~extracellular membrane-bounded organelle	GOTERM_FAT_CC	12	
GO:0070021~transforming growth factor beta1-type II receptor-type I receptor complex	GOTERM_FAT_CC	6	
GO:0070032~synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	GOTERM_FAT_CC	4	
GO:0070033~synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex	GOTERM_FAT_CC	4	
GO:0070044~synaptobrevin 2-SNAP-25-syntaxin-1a complex	GOTERM_FAT_CC	5	
GO:0070062~extracellular exosome	GOTERM_FAT_CC	107	
GO:0070069~cytochrome complex	GOTERM_FAT_CC	39	
GO:0070110~ciliary neurotrophic factor receptor complex	GOTERM_FAT_CC	3	
GO:0070160~occluding junction	GOTERM_FAT_CC	157	
GO:0070161~anchoring junction	GOTERM_FAT_CC	366	
GO:0070176~DRM complex	GOTERM_FAT_CC	1	
GO:0070187~shelterin complex	GOTERM_FAT_CC	8	
GO:0070195~growth hormone receptor complex	GOTERM_FAT_CC	2	
GO:0070209~ASTRA complex	GOTERM_FAT_CC	3	
GO:0070210~Rpd3L-Expanded complex	GOTERM_FAT_CC	2	
GO:0070274~RES complex	GOTERM_FAT_CC	1	
GO:0070288~ferritin complex	GOTERM_FAT_CC	2	
GO:0070310~ATR-ATRIP complex	GOTERM_FAT_CC	2	
GO:0070319~Golgi to plasma membrane transport vesicle	GOTERM_FAT_CC	2	
GO:0070369~beta-catenin-TCF7L2 complex	GOTERM_FAT_CC	3	
GO:0070381~endosome to plasma membrane transport vesicle	GOTERM_FAT_CC	3	
GO:0070382~exocytic vesicle	GOTERM_FAT_CC	281	
GO:0070390~transcription export complex 2	GOTERM_FAT_CC	5	
GO:0070418~DNA-dependent protein kinase complex	GOTERM_FAT_CC	5	
GO:0070419~nonhomologous end joining complex	GOTERM_FAT_CC	8	
GO:0070421~DNA ligase III-XRCC1 complex	GOTERM_FAT_CC	1	
GO:0070435~Shc-EGFR complex	GOTERM_FAT_CC	1	
GO:0070436~Grb2-EGFR complex	GOTERM_FAT_CC	2	
GO:0070442~integrin alphaIIb-beta3 complex	GOTERM_FAT_CC	1	
GO:0070443~Mad-Max complex	GOTERM_FAT_CC	2	
GO:0070449~elongin complex	GOTERM_FAT_CC	6	
GO:0070461~SAGA-type complex	GOTERM_FAT_CC	28	
GO:0070469~respiratory chain	GOTERM_FAT_CC	97	
GO:0070514~SRF-myogenin-E12 complex	GOTERM_FAT_CC	1	
GO:0070516~CAK-ERCC2 complex	GOTERM_FAT_CC	4	
GO:0070522~ERCC4-ERCC1 complex	GOTERM_FAT_CC	5	
GO:0070531~BRCA1-A complex	GOTERM_FAT_CC	8	
GO:0070532~BRCA1-B complex	GOTERM_FAT_CC	4	
GO:0070533~BRCA1-C complex	GOTERM_FAT_CC	6	
GO:0070545~PeBoW complex	GOTERM_FAT_CC	3	
GO:0070552~BRISC complex	GOTERM_FAT_CC	6	
GO:0070557~PCNA-p21 complex	GOTERM_FAT_CC	2	
GO:0070578~RISC-loading complex	GOTERM_FAT_CC	11	
GO:0070603~SWI/SNF superfamily-type complex	GOTERM_FAT_CC	87	
GO:0070618~Grb2-Sos complex	GOTERM_FAT_CC	1	
GO:0070652~HAUS complex	GOTERM_FAT_CC	8	
GO:0070685~macropinocytic cup	GOTERM_FAT_CC	1	
GO:0070691~P-TEFb complex	GOTERM_FAT_CC	2	
GO:0070695~FHF complex	GOTERM_FAT_CC	5	
GO:0070701~mucus layer	GOTERM_FAT_CC	3	
GO:0070702~inner mucus layer	GOTERM_FAT_CC	1	
GO:0070703~outer mucus layer	GOTERM_FAT_CC	1	
GO:0070721~ISGF3 complex	GOTERM_FAT_CC	3	
GO:0070724~BMP receptor complex	GOTERM_FAT_CC	4	
GO:0070743~interleukin-23 complex	GOTERM_FAT_CC	2	
GO:0070761~pre-snoRNP complex	GOTERM_FAT_CC	7	
GO:0070762~nuclear pore transmembrane ring	GOTERM_FAT_CC	1	
GO:0070765~gamma-secretase complex	GOTERM_FAT_CC	8	
GO:0070772~PAS complex	GOTERM_FAT_CC	1	
GO:0070775~H3 histone acetyltransferase complex	GOTERM_FAT_CC	10	
GO:0070776~MOZ/MORF histone acetyltransferase complex	GOTERM_FAT_CC	9	
GO:0070820~tertiary granule	GOTERM_FAT_CC	8	
GO:0070821~tertiary granule membrane	GOTERM_FAT_CC	4	
GO:0070822~Sin3-type complex	GOTERM_FAT_CC	22	
GO:0070826~paraferritin complex	GOTERM_FAT_CC	1	
GO:0070847~core mediator complex	GOTERM_FAT_CC	26	
GO:0070852~cell body fiber	GOTERM_FAT_CC	10	
GO:0070860~RNA polymerase I core factor complex	GOTERM_FAT_CC	1	
GO:0070876~SOSS complex	GOTERM_FAT_CC	4	
GO:0070877~microprocessor complex	GOTERM_FAT_CC	3	
GO:0070937~CRD-mediated mRNA stability complex	GOTERM_FAT_CC	6	
GO:0070938~contractile ring	GOTERM_FAT_CC	13	
GO:0070939~Dsl1/NZR complex	GOTERM_FAT_CC	3	
GO:0070971~endoplasmic reticulum exit site	GOTERM_FAT_CC	36	
GO:0070985~TFIIK complex	GOTERM_FAT_CC	3	
GO:0070992~translation initiation complex	GOTERM_FAT_CC	1	
GO:0070993~translation preinitiation complex	GOTERM_FAT_CC	18	
GO:0071001~U4/U6 snRNP	GOTERM_FAT_CC	3	
GO:0071004~U2-type prespliceosome	GOTERM_FAT_CC	16	
GO:0071005~U2-type precatalytic spliceosome	GOTERM_FAT_CC	52	
GO:0071006~U2-type catalytic step 1 spliceosome	GOTERM_FAT_CC	15	
GO:0071007~U2-type catalytic step 2 spliceosome	GOTERM_FAT_CC	31	
GO:0071008~U2-type post-mRNA release spliceosomal complex	GOTERM_FAT_CC	3	
GO:0071010~prespliceosome	GOTERM_FAT_CC	16	
GO:0071011~precatalytic spliceosome	GOTERM_FAT_CC	54	
GO:0071012~catalytic step 1 spliceosome	GOTERM_FAT_CC	15	
GO:0071013~catalytic step 2 spliceosome	GOTERM_FAT_CC	101	
GO:0071014~post-mRNA release spliceosomal complex	GOTERM_FAT_CC	14	
GO:0071020~post-spliceosomal complex	GOTERM_FAT_CC	3	
GO:0071021~U2-type post-spliceosomal complex	GOTERM_FAT_CC	1	
GO:0071065~alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex	GOTERM_FAT_CC	1	
GO:0071133~alpha9-beta1 integrin-ADAM8 complex	GOTERM_FAT_CC	3	
GO:0071141~SMAD protein complex	GOTERM_FAT_CC	10	
GO:0071142~SMAD2 protein complex	GOTERM_FAT_CC	2	
GO:0071144~SMAD2-SMAD3 protein complex	GOTERM_FAT_CC	8	
GO:0071159~NF-kappaB complex	GOTERM_FAT_CC	4	
GO:0071162~CMG complex	GOTERM_FAT_CC	11	
GO:0071203~WASH complex	GOTERM_FAT_CC	10	
GO:0071204~histone pre-mRNA 3'end processing complex	GOTERM_FAT_CC	6	
GO:0071254~cytoplasmic U snRNP body	GOTERM_FAT_CC	1	
GO:0071256~translocon complex	GOTERM_FAT_CC	7	
GO:0071261~Ssh1 translocon complex	GOTERM_FAT_CC	1	
GO:0071339~MLL1 complex	GOTERM_FAT_CC	31	
GO:0071439~clathrin complex	GOTERM_FAT_CC	8	
GO:0071458~integral component of cytoplasmic side of endoplasmic reticulum membrane	GOTERM_FAT_CC	6	
GO:0071513~phosphopantothenoylcysteine decarboxylase complex	GOTERM_FAT_CC	1	
GO:0071540~eukaryotic translation initiation factor 3 complex, eIF3e	GOTERM_FAT_CC	2	
GO:0071541~eukaryotic translation initiation factor 3 complex, eIF3m	GOTERM_FAT_CC	8	
GO:0071546~pi-body	GOTERM_FAT_CC	7	
GO:0071547~piP-body	GOTERM_FAT_CC	5	
GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	GOTERM_FAT_CC	16	
GO:0071561~nucleus-vacuole junction	GOTERM_FAT_CC	1	
GO:0071564~npBAF complex	GOTERM_FAT_CC	14	
GO:0071565~nBAF complex	GOTERM_FAT_CC	16	
GO:0071575~integral component of external side of plasma membrane	GOTERM_FAT_CC	2	
GO:0071595~Nem1-Spo7 phosphatase complex	GOTERM_FAT_CC	2	
GO:0071598~neuronal ribonucleoprotein granule	GOTERM_FAT_CC	8	
GO:0071664~catenin-TCF7L2 complex	GOTERM_FAT_CC	4	
GO:0071665~gamma-catenin-TCF7L2 complex	GOTERM_FAT_CC	1	
GO:0071682~endocytic vesicle lumen	GOTERM_FAT_CC	3	
GO:0071735~IgG immunoglobulin complex	GOTERM_FAT_CC	6	
GO:0071745~IgA immunoglobulin complex	GOTERM_FAT_CC	3	
GO:0071746~IgA immunoglobulin complex, circulating	GOTERM_FAT_CC	3	
GO:0071748~monomeric IgA immunoglobulin complex	GOTERM_FAT_CC	2	
GO:0071749~polymeric IgA immunoglobulin complex	GOTERM_FAT_CC	3	
GO:0071750~dimeric IgA immunoglobulin complex	GOTERM_FAT_CC	1	
GO:0071751~secretory IgA immunoglobulin complex	GOTERM_FAT_CC	3	
GO:0071752~secretory dimeric IgA immunoglobulin complex	GOTERM_FAT_CC	1	
GO:0071753~IgM immunoglobulin complex	GOTERM_FAT_CC	3	
GO:0071754~IgM immunoglobulin complex, circulating	GOTERM_FAT_CC	3	
GO:0071756~pentameric IgM immunoglobulin complex	GOTERM_FAT_CC	3	
GO:0071757~hexameric IgM immunoglobulin complex	GOTERM_FAT_CC	1	
GO:0071782~endoplasmic reticulum tubular network	GOTERM_FAT_CC	25	
GO:0071797~LUBAC complex	GOTERM_FAT_CC	4	
GO:0071817~MMXD complex	GOTERM_FAT_CC	5	
GO:0071818~BAT3 complex	GOTERM_FAT_CC	4	
GO:0071819~DUBm complex	GOTERM_FAT_CC	2	
GO:0071821~FANCM-MHF complex	GOTERM_FAT_CC	4	
GO:0071914~prominosome	GOTERM_FAT_CC	2	
GO:0071920~cleavage body	GOTERM_FAT_CC	2	
GO:0071942~XPC complex	GOTERM_FAT_CC	3	
GO:0071943~Myc-Max complex	GOTERM_FAT_CC	2	
GO:0071953~elastic fiber	GOTERM_FAT_CC	5	
GO:0071986~Ragulator complex	GOTERM_FAT_CC	10	
GO:0072357~PTW/PP1 phosphatase complex	GOTERM_FAT_CC	7	
GO:0072379~ER membrane insertion complex	GOTERM_FAT_CC	6	
GO:0072380~TRC complex	GOTERM_FAT_CC	2	
GO:0072487~MSL complex	GOTERM_FAT_CC	5	
GO:0072534~perineuronal net	GOTERM_FAT_CC	6	
GO:0072536~interleukin-23 receptor complex	GOTERM_FAT_CC	7	
GO:0072546~ER membrane protein complex	GOTERM_FAT_CC	20	
GO:0072557~IPAF inflammasome complex	GOTERM_FAT_CC	9	
GO:0072558~NLRP1 inflammasome complex	GOTERM_FAT_CC	5	
GO:0072559~NLRP3 inflammasome complex	GOTERM_FAT_CC	8	
GO:0072562~blood microparticle	GOTERM_FAT_CC	11	
GO:0072563~endothelial microparticle	GOTERM_FAT_CC	2	
GO:0072588~box H/ACA RNP complex	GOTERM_FAT_CC	5	
GO:0072669~tRNA-splicing ligase complex	GOTERM_FAT_CC	8	
GO:0072686~mitotic spindle	GOTERM_FAT_CC	185	
GO:0072687~meiotic spindle	GOTERM_FAT_CC	16	
GO:0080008~Cul4-RING E3 ubiquitin ligase complex	GOTERM_FAT_CC	34	
GO:0089701~U2AF	GOTERM_FAT_CC	7	
GO:0089717~spanning component of membrane	GOTERM_FAT_CC	13	
GO:0090443~FAR/SIN/STRIPAK complex	GOTERM_FAT_CC	4	
GO:0090498~extrinsic component of Golgi membrane	GOTERM_FAT_CC	4	
GO:0090533~cation-transporting ATPase complex	GOTERM_FAT_CC	15	
GO:0090534~calcium ion-transporting ATPase complex	GOTERM_FAT_CC	2	
GO:0090535~WICH complex	GOTERM_FAT_CC	2	
GO:0090536~NoRC complex	GOTERM_FAT_CC	2	
GO:0090537~CERF complex	GOTERM_FAT_CC	2	
GO:0090543~Flemming body	GOTERM_FAT_CC	34	
GO:0090544~BAF-type complex	GOTERM_FAT_CC	30	
GO:0090545~CHD-type complex	GOTERM_FAT_CC	17	
GO:0090568~nuclear transcriptional repressor complex	GOTERM_FAT_CC	45	
GO:0090571~RNA polymerase II transcription repressor complex	GOTERM_FAT_CC	14	
GO:0090575~RNA polymerase II transcription factor complex	GOTERM_FAT_CC	229	
GO:0090576~RNA polymerase III transcription factor complex	GOTERM_FAT_CC	10	
GO:0090619~meiotic spindle pole	GOTERM_FAT_CC	2	
GO:0090636~outer dense plaque of desmosome	GOTERM_FAT_CC	1	
GO:0090637~inner dense plaque of desmosome	GOTERM_FAT_CC	1	
GO:0090651~apical cytoplasm	GOTERM_FAT_CC	4	
GO:0090658~cone matrix sheath	GOTERM_FAT_CC	1	
GO:0090661~box H/ACA telomerase RNP complex	GOTERM_FAT_CC	4	
GO:0090665~glycoprotein complex	GOTERM_FAT_CC	25	
GO:0090694~Scc2-Scc4 cohesin loading complex	GOTERM_FAT_CC	2	
GO:0090723~growth cone part	GOTERM_FAT_CC	22	
GO:0090724~central region of growth cone	GOTERM_FAT_CC	6	
GO:0090725~peripheral region of growth cone	GOTERM_FAT_CC	3	
GO:0090730~Las1 complex	GOTERM_FAT_CC	1	
GO:0090732~cofilin-actin rod	GOTERM_FAT_CC	1	
GO:0090733~tenascin complex	GOTERM_FAT_CC	3	
GO:0090734~site of DNA damage	GOTERM_FAT_CC	100	
GO:0097014~ciliary plasm	GOTERM_FAT_CC	151	
GO:0097025~MPP7-DLG1-LIN7 complex	GOTERM_FAT_CC	5	
GO:0097038~perinuclear endoplasmic reticulum	GOTERM_FAT_CC	27	
GO:0097057~TRAF2-GSTP1 complex	GOTERM_FAT_CC	3	
GO:0097058~CRLF-CLCF1 complex	GOTERM_FAT_CC	2	
GO:0097059~CNTFR-CLCF1 complex	GOTERM_FAT_CC	2	
GO:0097060~synaptic membrane	GOTERM_FAT_CC	481	
GO:0097123~cyclin A1-CDK2 complex	GOTERM_FAT_CC	2	
GO:0097124~cyclin A2-CDK2 complex	GOTERM_FAT_CC	4	
GO:0097125~cyclin B1-CDK1 complex	GOTERM_FAT_CC	2	
GO:0097128~cyclin D1-CDK4 complex	GOTERM_FAT_CC	2	
GO:0097129~cyclin D2-CDK4 complex	GOTERM_FAT_CC	3	
GO:0097130~cyclin D3-CDK4 complex	GOTERM_FAT_CC	2	
GO:0097132~cyclin D2-CDK6 complex	GOTERM_FAT_CC	1	
GO:0097134~cyclin E1-CDK2 complex	GOTERM_FAT_CC	3	
GO:0097135~cyclin E2-CDK2 complex	GOTERM_FAT_CC	2	
GO:0097136~Bcl-2 family protein complex	GOTERM_FAT_CC	10	
GO:0097140~BIM-BCL-xl complex	GOTERM_FAT_CC	1	
GO:0097141~BIM-BCL-2 complex	GOTERM_FAT_CC	1	
GO:0097143~PUMA-BCL-xl complex	GOTERM_FAT_CC	2	
GO:0097144~BAX complex	GOTERM_FAT_CC	1	
GO:0097145~BAK complex	GOTERM_FAT_CC	2	
GO:0097149~centralspindlin complex	GOTERM_FAT_CC	3	
GO:0097165~nuclear stress granule	GOTERM_FAT_CC	6	
GO:0097169~AIM2 inflammasome complex	GOTERM_FAT_CC	5	
GO:0097179~protease inhibitor complex	GOTERM_FAT_CC	11	
GO:0097180~serine protease inhibitor complex	GOTERM_FAT_CC	10	
GO:0097181~protein C inhibitor-coagulation factor V complex	GOTERM_FAT_CC	1	
GO:0097182~protein C inhibitor-coagulation factor Xa complex	GOTERM_FAT_CC	1	
GO:0097183~protein C inhibitor-coagulation factor XI complex	GOTERM_FAT_CC	1	
GO:0097196~Shu complex	GOTERM_FAT_CC	2	
GO:0097197~tetraspanin-enriched microdomain	GOTERM_FAT_CC	10	
GO:0097208~alveolar lamellar body	GOTERM_FAT_CC	9	
GO:0097209~epidermal lamellar body	GOTERM_FAT_CC	4	
GO:0097223~sperm part	GOTERM_FAT_CC	352	
GO:0097224~sperm connecting piece	GOTERM_FAT_CC	12	
GO:0097225~sperm midpiece	GOTERM_FAT_CC	53	
GO:0097226~sperm mitochondrial sheath	GOTERM_FAT_CC	6	
GO:0097227~sperm annulus	GOTERM_FAT_CC	6	
GO:0097228~sperm principal piece	GOTERM_FAT_CC	42	
GO:0097229~sperm end piece	GOTERM_FAT_CC	3	
GO:0097232~lamellar body membrane	GOTERM_FAT_CC	3	
GO:0097233~alveolar lamellar body membrane	GOTERM_FAT_CC	2	
GO:0097234~epidermal lamellar body membrane	GOTERM_FAT_CC	1	
GO:0097255~R2TP complex	GOTERM_FAT_CC	5	
GO:0097268~cytoophidium	GOTERM_FAT_CC	3	
GO:0097342~ripoptosome	GOTERM_FAT_CC	5	
GO:0097344~Rix1 complex	GOTERM_FAT_CC	1	
GO:0097346~INO80-type complex	GOTERM_FAT_CC	28	
GO:0097356~perinucleolar compartment	GOTERM_FAT_CC	5	
GO:0097361~CIA complex	GOTERM_FAT_CC	6	
GO:0097362~MCM8-MCM9 complex	GOTERM_FAT_CC	2	
GO:0097381~photoreceptor disc membrane	GOTERM_FAT_CC	3	
GO:0097386~glial cell projection	GOTERM_FAT_CC	43	
GO:0097409~glial cytoplasmic inclusion	GOTERM_FAT_CC	1	
GO:0097413~Lewy body	GOTERM_FAT_CC	7	
GO:0097414~classical Lewy body	GOTERM_FAT_CC	1	
GO:0097418~neurofibrillary tangle	GOTERM_FAT_CC	5	
GO:0097422~tubular endosome	GOTERM_FAT_CC	5	
GO:0097425~smooth endoplasmic reticulum part	GOTERM_FAT_CC	6	
GO:0097427~microtubule bundle	GOTERM_FAT_CC	6	
GO:0097431~mitotic spindle pole	GOTERM_FAT_CC	40	
GO:0097433~dense body	GOTERM_FAT_CC	7	
GO:0097440~apical dendrite	GOTERM_FAT_CC	29	
GO:0097441~basilar dendrite	GOTERM_FAT_CC	11	
GO:0097442~CA3 pyramidal cell dendrite	GOTERM_FAT_CC	3	
GO:0097443~sorting endosome	GOTERM_FAT_CC	5	
GO:0097444~spine apparatus	GOTERM_FAT_CC	6	
GO:0097447~dendritic tree	GOTERM_FAT_CC	3	
GO:0097449~astrocyte projection	GOTERM_FAT_CC	22	
GO:0097450~astrocyte end-foot	GOTERM_FAT_CC	9	
GO:0097451~glial limiting end-foot	GOTERM_FAT_CC	3	
GO:0097452~GAIT complex	GOTERM_FAT_CC	4	
GO:0097453~mesaxon	GOTERM_FAT_CC	2	
GO:0097454~Schwann cell microvillus	GOTERM_FAT_CC	3	
