Term	Term_Type	Gene_count	Gene_list
GO:0046030~inositol trisphosphate phosphatase activity	GOTERM_FAT_MF	12	
GO:0046316~gluconokinase activity	GOTERM_FAT_MF	1	
GO:0046332~SMAD binding	GOTERM_FAT_MF	88	
GO:0046403~polynucleotide 3'-phosphatase activity	GOTERM_FAT_MF	2	
GO:0046404~ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity	GOTERM_FAT_MF	3	
GO:0046523~S-methyl-5-thioribose-1-phosphate isomerase activity	GOTERM_FAT_MF	1	
GO:0046525~xylosylprotein 4-beta-galactosyltransferase activity	GOTERM_FAT_MF	1	
GO:0046526~D-xylulose reductase activity	GOTERM_FAT_MF	1	
GO:0046527~glucosyltransferase activity	GOTERM_FAT_MF	17	
GO:0046538~2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	GOTERM_FAT_MF	2	
GO:0046539~histamine N-methyltransferase activity	GOTERM_FAT_MF	1	
GO:0046554~malate dehydrogenase (NADP+) activity	GOTERM_FAT_MF	1	
GO:0046556~alpha-L-arabinofuranosidase activity	GOTERM_FAT_MF	2	
GO:0046570~methylthioribulose 1-phosphate dehydratase activity	GOTERM_FAT_MF	1	
GO:0046573~lactonohydrolase activity	GOTERM_FAT_MF	3	
GO:0046577~long-chain-alcohol oxidase activity	GOTERM_FAT_MF	1	
GO:0046592~polyamine oxidase activity	GOTERM_FAT_MF	5	
GO:0046623~sphingolipid-translocating ATPase activity	GOTERM_FAT_MF	5	
GO:0046624~sphingolipid transporter activity	GOTERM_FAT_MF	14	
GO:0046625~sphingolipid binding	GOTERM_FAT_MF	31	
GO:0046659~digestive hormone activity	GOTERM_FAT_MF	1	
GO:0046703~natural killer cell lectin-like receptor binding	GOTERM_FAT_MF	41	
GO:0046715~borate transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0046790~virion binding	GOTERM_FAT_MF	8	
GO:0046811~histone deacetylase inhibitor activity	GOTERM_FAT_MF	2	
GO:0046817~chemokine receptor antagonist activity	GOTERM_FAT_MF	1	
GO:0046848~hydroxyapatite binding	GOTERM_FAT_MF	7	
GO:0046857~oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	GOTERM_FAT_MF	1	
GO:0046870~cadmium ion binding	GOTERM_FAT_MF	6	
GO:0046872~metal ion binding	GOTERM_FAT_MF	4182	
GO:0046873~metal ion transmembrane transporter activity	GOTERM_FAT_MF	418	
GO:0046875~ephrin receptor binding	GOTERM_FAT_MF	32	
GO:0046899~nucleoside triphosphate adenylate kinase activity	GOTERM_FAT_MF	2	
GO:0046906~tetrapyrrole binding	GOTERM_FAT_MF	197	
GO:0046911~metal chelating activity	GOTERM_FAT_MF	1	
GO:0046912~transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	GOTERM_FAT_MF	6	
GO:0046914~transition metal ion binding	GOTERM_FAT_MF	1103	
GO:0046915~transition metal ion transmembrane transporter activity	GOTERM_FAT_MF	38	
GO:0046920~alpha-(1->3)-fucosyltransferase activity	GOTERM_FAT_MF	5	
GO:0046921~alpha-(1->6)-fucosyltransferase activity	GOTERM_FAT_MF	1	
GO:0046922~peptide-O-fucosyltransferase activity	GOTERM_FAT_MF	2	
GO:0046923~ER retention sequence binding	GOTERM_FAT_MF	4	
GO:0046933~proton-transporting ATP synthase activity, rotational mechanism	GOTERM_FAT_MF	16	
GO:0046934~phosphatidylinositol-4,5-bisphosphate 3-kinase activity	GOTERM_FAT_MF	7	
GO:0046935~1-phosphatidylinositol-3-kinase regulator activity	GOTERM_FAT_MF	16	
GO:0046936~deoxyadenosine deaminase activity	GOTERM_FAT_MF	1	
GO:0046943~carboxylic acid transmembrane transporter activity	GOTERM_FAT_MF	158	
GO:0046961~proton-transporting ATPase activity, rotational mechanism	GOTERM_FAT_MF	24	
GO:0046964~3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	GOTERM_FAT_MF	2	
GO:0046965~retinoid X receptor binding	GOTERM_FAT_MF	23	
GO:0046966~thyroid hormone receptor binding	GOTERM_FAT_MF	29	
GO:0046969~NAD-dependent histone deacetylase activity (H3-K9 specific)	GOTERM_FAT_MF	2	
GO:0046970~NAD-dependent histone deacetylase activity (H4-K16 specific)	GOTERM_FAT_MF	1	
GO:0046972~histone acetyltransferase activity (H4-K16 specific)	GOTERM_FAT_MF	4	
GO:0046974~histone methyltransferase activity (H3-K9 specific)	GOTERM_FAT_MF	11	
GO:0046975~histone methyltransferase activity (H3-K36 specific)	GOTERM_FAT_MF	10	
GO:0046976~histone methyltransferase activity (H3-K27 specific)	GOTERM_FAT_MF	5	
GO:0046977~TAP binding	GOTERM_FAT_MF	27	
GO:0046978~TAP1 binding	GOTERM_FAT_MF	27	
GO:0046979~TAP2 binding	GOTERM_FAT_MF	26	
GO:0046980~tapasin binding	GOTERM_FAT_MF	2	
GO:0046982~protein heterodimerization activity	GOTERM_FAT_MF	385	
GO:0046983~protein dimerization activity	GOTERM_FAT_MF	1187	
GO:0046996~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with NAD(P)H as one donor, and the other dehydrogenated	GOTERM_FAT_MF	1	
GO:0046997~oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor	GOTERM_FAT_MF	2	
GO:0047006~17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity	GOTERM_FAT_MF	3	
GO:0047012~sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity	GOTERM_FAT_MF	1	
GO:0047015~3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047016~cholest-5-ene-3-beta,7-alpha-diol 3-beta-dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047017~prostaglandin-F synthase activity	GOTERM_FAT_MF	1	
GO:0047020~15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity	GOTERM_FAT_MF	10	
GO:0047021~15-hydroxyprostaglandin dehydrogenase (NADP+) activity	GOTERM_FAT_MF	1	
GO:0047022~7-beta-hydroxysteroid dehydrogenase (NADP+) activity	GOTERM_FAT_MF	1	
GO:0047023~androsterone dehydrogenase activity	GOTERM_FAT_MF	18	
GO:0047024~5alpha-androstane-3beta,17beta-diol dehydrogenase activity	GOTERM_FAT_MF	6	
GO:0047025~3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity	GOTERM_FAT_MF	1	
GO:0047034~15-hydroxyicosatetraenoate dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047035~testosterone dehydrogenase (NAD+) activity	GOTERM_FAT_MF	7	
GO:0047042~androsterone dehydrogenase (B-specific) activity	GOTERM_FAT_MF	9	
GO:0047044~androstan-3-alpha,17-beta-diol dehydrogenase activity	GOTERM_FAT_MF	10	
GO:0047045~testosterone 17-beta-dehydrogenase (NADP+) activity	GOTERM_FAT_MF	6	
GO:0047057~vitamin-K-epoxide reductase (warfarin-sensitive) activity	GOTERM_FAT_MF	3	
GO:0047058~vitamin-K-epoxide reductase (warfarin-insensitive) activity	GOTERM_FAT_MF	1	
GO:0047066~phospholipid-hydroperoxide glutathione peroxidase activity	GOTERM_FAT_MF	2	
GO:0047086~ketosteroid monooxygenase activity	GOTERM_FAT_MF	10	
GO:0047092~27-hydroxycholesterol 7-alpha-monooxygenase activity	GOTERM_FAT_MF	1	
GO:0047102~aminomuconate-semialdehyde dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047105~4-trimethylammoniobutyraldehyde dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047115~trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity	GOTERM_FAT_MF	10	
GO:0047117~enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity	GOTERM_FAT_MF	1	
GO:0047127~thiomorpholine-carboxylate dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047130~saccharopine dehydrogenase (NADP+, L-lysine-forming) activity	GOTERM_FAT_MF	1	
GO:0047131~saccharopine dehydrogenase (NAD+, L-glutamate-forming) activity	GOTERM_FAT_MF	1	
GO:0047134~protein-disulfide reductase activity	GOTERM_FAT_MF	4	
GO:0047150~betaine-homocysteine S-methyltransferase activity	GOTERM_FAT_MF	2	
GO:0047159~1-alkenylglycerophosphocholine O-acyltransferase activity	GOTERM_FAT_MF	2	
GO:0047166~1-alkenylglycerophosphoethanolamine O-acyltransferase activity	GOTERM_FAT_MF	1	
GO:0047173~phosphatidylcholine-retinol O-acyltransferase activity	GOTERM_FAT_MF	1	
GO:0047179~platelet-activating factor acetyltransferase activity	GOTERM_FAT_MF	4	
GO:0047184~1-acylglycerophosphocholine O-acyltransferase activity	GOTERM_FAT_MF	9	
GO:0047186~N-acetylneuraminate 7-O(or 9-O)-acetyltransferase activity	GOTERM_FAT_MF	1	
GO:0047191~1-alkylglycerophosphocholine O-acyltransferase activity	GOTERM_FAT_MF	1	
GO:0047192~1-alkylglycerophosphocholine O-acetyltransferase activity	GOTERM_FAT_MF	3	
GO:0047196~long-chain-alcohol O-fatty-acyltransferase activity	GOTERM_FAT_MF	2	
GO:0047198~cysteine-S-conjugate N-acetyltransferase activity	GOTERM_FAT_MF	8	
GO:0047220~galactosylxylosylprotein 3-beta-galactosyltransferase activity	GOTERM_FAT_MF	1	
GO:0047223~beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity	GOTERM_FAT_MF	2	
GO:0047224~acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity	GOTERM_FAT_MF	1	
GO:0047225~acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	GOTERM_FAT_MF	1	
GO:0047237~glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	3	
GO:0047238~glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	6	
GO:0047256~lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity	GOTERM_FAT_MF	1	
GO:0047263~N-acylsphingosine galactosyltransferase activity	GOTERM_FAT_MF	1	
GO:0047273~galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	1	
GO:0047275~glucosaminylgalactosylglucosylceramide beta-galactosyltransferase activity	GOTERM_FAT_MF	2	
GO:0047276~N-acetyllactosaminide 3-alpha-galactosyltransferase activity	GOTERM_FAT_MF	3	
GO:0047277~globoside alpha-N-acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	1	
GO:0047280~nicotinamide phosphoribosyltransferase activity	GOTERM_FAT_MF	1	
GO:0047288~monosialoganglioside sialyltransferase activity	GOTERM_FAT_MF	3	
GO:0047290~(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl-galactosaminide 6-alpha-sialyltransferase activity	GOTERM_FAT_MF	2	
GO:0047291~lactosylceramide alpha-2,3-sialyltransferase activity	GOTERM_FAT_MF	1	
GO:0047293~4-hydroxybenzoate nonaprenyltransferase activity	GOTERM_FAT_MF	1	
GO:0047298~(S)-3-amino-2-methylpropionate transaminase activity	GOTERM_FAT_MF	1	
GO:0047305~(R)-3-amino-2-methylpropionate-pyruvate transaminase activity	GOTERM_FAT_MF	1	
GO:0047315~kynurenine-glyoxylate transaminase activity	GOTERM_FAT_MF	2	
GO:0047316~glutamine-phenylpyruvate transaminase activity	GOTERM_FAT_MF	1	
GO:0047322~[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity	GOTERM_FAT_MF	2	
GO:0047323~[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity	GOTERM_FAT_MF	1	
GO:0047325~inositol tetrakisphosphate 1-kinase activity	GOTERM_FAT_MF	1	
GO:0047326~inositol tetrakisphosphate 5-kinase activity	GOTERM_FAT_MF	1	
GO:0047341~fucose-1-phosphate guanylyltransferase activity	GOTERM_FAT_MF	1	
GO:0047349~D-ribitol-5-phosphate cytidylyltransferase activity	GOTERM_FAT_MF	1	
GO:0047352~adenylylsulfate-ammonia adenylyltransferase activity	GOTERM_FAT_MF	1	
GO:0047359~1-alkenyl-2-acylglycerol choline phosphotransferase activity	GOTERM_FAT_MF	1	
GO:0047369~succinate-hydroxymethylglutarate CoA-transferase activity	GOTERM_FAT_MF	1	
GO:0047372~acylglycerol lipase activity	GOTERM_FAT_MF	14	
GO:0047376~all-trans-retinyl-palmitate hydrolase, all-trans-retinol forming activity	GOTERM_FAT_MF	8	
GO:0047381~dodecanoyl-[acyl-carrier-protein] hydrolase activity	GOTERM_FAT_MF	1	
GO:0047389~glycerophosphocholine phosphodiesterase activity	GOTERM_FAT_MF	2	
GO:0047390~glycerophosphocholine cholinephosphodiesterase activity	GOTERM_FAT_MF	1	
GO:0047391~alkylglycerophosphoethanolamine phosphodiesterase activity	GOTERM_FAT_MF	5	
GO:0047394~glycerophosphoinositol inositolphosphodiesterase activity	GOTERM_FAT_MF	1	
GO:0047395~glycerophosphoinositol glycerophosphodiesterase activity	GOTERM_FAT_MF	1	
GO:0047402~protein-glucosylgalactosylhydroxylysine glucosidase activity	GOTERM_FAT_MF	1	
GO:0047408~alkenylglycerophosphocholine hydrolase activity	GOTERM_FAT_MF	2	
GO:0047409~alkenylglycerophosphoethanolamine hydrolase activity	GOTERM_FAT_MF	2	
GO:0047412~N-(long-chain-acyl)ethanolamine deacylase activity	GOTERM_FAT_MF	1	
GO:0047419~N-acetylgalactosamine-6-phosphate deacetylase activity	GOTERM_FAT_MF	1	
GO:0047429~nucleoside-triphosphate diphosphatase activity	GOTERM_FAT_MF	10	
GO:0047442~17-alpha-hydroxyprogesterone aldolase activity	GOTERM_FAT_MF	1	
GO:0047444~N-acylneuraminate-9-phosphate synthase activity	GOTERM_FAT_MF	1	
GO:0047451~3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity	GOTERM_FAT_MF	1	
GO:0047453~ATP-dependent NAD(P)H-hydrate dehydratase activity	GOTERM_FAT_MF	1	
GO:0047464~heparosan-N-sulfate-glucuronate 5-epimerase activity	GOTERM_FAT_MF	1	
GO:0047485~protein N-terminus binding	GOTERM_FAT_MF	134	
GO:0047493~ceramide cholinephosphotransferase activity	GOTERM_FAT_MF	3	
GO:0047498~calcium-dependent phospholipase A2 activity	GOTERM_FAT_MF	16	
GO:0047499~calcium-independent phospholipase A2 activity	GOTERM_FAT_MF	10	
GO:0047522~15-oxoprostaglandin 13-oxidase activity	GOTERM_FAT_MF	3	
GO:0047536~2-aminoadipate transaminase activity	GOTERM_FAT_MF	1	
GO:0047545~2-hydroxyglutarate dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047555~3',5'-cyclic-GMP phosphodiesterase activity	GOTERM_FAT_MF	16	
GO:0047560~3-dehydrosphinganine reductase activity	GOTERM_FAT_MF	1	
GO:0047568~3-oxo-5-beta-steroid 4-dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047598~7-dehydrocholesterol reductase activity	GOTERM_FAT_MF	1	
GO:0047603~acetoacetyl-CoA hydrolase activity	GOTERM_FAT_MF	1	
GO:0047609~acetylputrescine deacetylase activity	GOTERM_FAT_MF	1	
GO:0047611~acetylspermidine deacetylase activity	GOTERM_FAT_MF	1	
GO:0047613~aconitate decarboxylase activity	GOTERM_FAT_MF	1	
GO:0047617~acyl-CoA hydrolase activity	GOTERM_FAT_MF	31	
GO:0047619~acylcarnitine hydrolase activity	GOTERM_FAT_MF	1	
GO:0047620~acylglycerol kinase activity	GOTERM_FAT_MF	1	
GO:0047621~acylpyruvate hydrolase activity	GOTERM_FAT_MF	1	
GO:0047623~adenosine-phosphate deaminase activity	GOTERM_FAT_MF	3	
GO:0047627~adenylylsulfatase activity	GOTERM_FAT_MF	1	
GO:0047631~ADP-ribose diphosphatase activity	GOTERM_FAT_MF	6	
GO:0047635~alanine-oxo-acid transaminase activity	GOTERM_FAT_MF	2	
GO:0047651~alkylhalidase activity	GOTERM_FAT_MF	1	
GO:0047655~allyl-alcohol dehydrogenase activity	GOTERM_FAT_MF	2	
GO:0047658~alpha-amino-acid esterase activity	GOTERM_FAT_MF	2	
GO:0047661~amino-acid racemase activity	GOTERM_FAT_MF	1	
GO:0047676~arachidonate-CoA ligase activity	GOTERM_FAT_MF	11	
GO:0047677~arachidonate 8(R)-lipoxygenase activity	GOTERM_FAT_MF	2	
GO:0047685~amine sulfotransferase activity	GOTERM_FAT_MF	2	
GO:0047690~aspartyltransferase activity	GOTERM_FAT_MF	3	
GO:0047693~ATP diphosphatase activity	GOTERM_FAT_MF	1	
GO:0047696~beta-adrenergic receptor kinase activity	GOTERM_FAT_MF	4	
GO:0047704~bile-salt sulfotransferase activity	GOTERM_FAT_MF	8	
GO:0047708~biotinidase activity	GOTERM_FAT_MF	2	
GO:0047710~bis(5'-adenosyl)-triphosphatase activity	GOTERM_FAT_MF	2	
GO:0047714~galactolipase activity	GOTERM_FAT_MF	1	
GO:0047718~indanol dehydrogenase activity	GOTERM_FAT_MF	3	
GO:0047726~iron-cytochrome-c reductase activity	GOTERM_FAT_MF	1	
GO:0047730~carnosine synthase activity	GOTERM_FAT_MF	1	
GO:0047734~CDP-glycerol diphosphatase activity	GOTERM_FAT_MF	1	
GO:0047743~chlordecone reductase activity	GOTERM_FAT_MF	9	
GO:0047747~cholate-CoA ligase activity	GOTERM_FAT_MF	2	
GO:0047748~cholestanetetraol 26-dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047749~cholestanetriol 26-monooxygenase activity	GOTERM_FAT_MF	1	
GO:0047750~cholestenol delta-isomerase activity	GOTERM_FAT_MF	2	
GO:0047751~cholestenone 5-alpha-reductase activity	GOTERM_FAT_MF	3	
GO:0047756~chondroitin 4-sulfotransferase activity	GOTERM_FAT_MF	3	
GO:0047757~chondroitin-glucuronate 5-epimerase activity	GOTERM_FAT_MF	2	
GO:0047760~butyrate-CoA ligase activity	GOTERM_FAT_MF	9	
GO:0047777~(3S)-citramalyl-CoA lyase activity	GOTERM_FAT_MF	1	
GO:0047780~citrate dehydratase activity	GOTERM_FAT_MF	2	
GO:0047783~corticosterone 18-monooxygenase activity	GOTERM_FAT_MF	2	
GO:0047787~delta4-3-oxosteroid 5beta-reductase activity	GOTERM_FAT_MF	10	
GO:0047800~cysteamine dioxygenase activity	GOTERM_FAT_MF	1	
GO:0047801~L-cysteine:2-oxoglutarate aminotransferase activity	GOTERM_FAT_MF	1	
GO:0047804~cysteine-S-conjugate beta-lyase activity	GOTERM_FAT_MF	2	
GO:0047805~cytidylate cyclase activity	GOTERM_FAT_MF	2	
GO:0047820~D-glutamate cyclase activity	GOTERM_FAT_MF	1	
GO:0047833~D-sorbitol dehydrogenase (acceptor) activity	GOTERM_FAT_MF	1	
GO:0047834~D-threo-aldose 1-dehydrogenase activity	GOTERM_FAT_MF	21	
GO:0047837~D-xylose 1-dehydrogenase (NADP+) activity	GOTERM_FAT_MF	2	
GO:0047840~dCTP diphosphatase activity	GOTERM_FAT_MF	1	
GO:0047844~deoxycytidine deaminase activity	GOTERM_FAT_MF	4	
GO:0047847~deoxyuridine phosphorylase activity	GOTERM_FAT_MF	2	
GO:0047865~dimethylglycine dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0047874~dolichyldiphosphatase activity	GOTERM_FAT_MF	1	
GO:0047888~fatty acid peroxidase activity	GOTERM_FAT_MF	1	
GO:0047894~flavonol 3-sulfotransferase activity	GOTERM_FAT_MF	2	
GO:0047915~ganglioside galactosyltransferase activity	GOTERM_FAT_MF	1	
GO:0047918~GDP-mannose 3,5-epimerase activity	GOTERM_FAT_MF	1	
GO:0047931~glucosamine kinase activity	GOTERM_FAT_MF	1	
GO:0047933~glucose-1,6-bisphosphate synthase activity	GOTERM_FAT_MF	2	
GO:0047934~glucose 1-dehydrogenase (NAD+) activity	GOTERM_FAT_MF	1	
GO:0047935~glucose 1-dehydrogenase (NADP+) activity	GOTERM_FAT_MF	1	
GO:0047936~glucose 1-dehydrogenase [NAD(P)] activity	GOTERM_FAT_MF	1	
GO:0047939~L-glucuronate reductase activity	GOTERM_FAT_MF	1	
GO:0047941~glucuronolactone reductase activity	GOTERM_FAT_MF	1	
GO:0047956~glycerol dehydrogenase [NADP+] activity	GOTERM_FAT_MF	2	
GO:0047958~glycine:2-oxoglutarate aminotransferase activity	GOTERM_FAT_MF	1	
GO:0047961~glycine N-acyltransferase activity	GOTERM_FAT_MF	4	
GO:0047962~glycine N-benzoyltransferase activity	GOTERM_FAT_MF	3	
GO:0047963~glycine N-choloyltransferase activity	GOTERM_FAT_MF	1	
GO:0047969~glyoxylate oxidase activity	GOTERM_FAT_MF	1	
GO:0047975~guanosine phosphorylase activity	GOTERM_FAT_MF	4	
GO:0047977~hepoxilin-epoxide hydrolase activity	GOTERM_FAT_MF	2	
GO:0047982~homocysteine desulfhydrase activity	GOTERM_FAT_MF	1	
GO:0047988~hydroxyacid-oxoacid transhydrogenase activity	GOTERM_FAT_MF	1	
GO:0047992~hydroxylysine kinase activity	GOTERM_FAT_MF	1	
GO:0047994~hydroxymethylglutaryl-CoA hydrolase activity	GOTERM_FAT_MF	1	
GO:0048018~receptor agonist activity	GOTERM_FAT_MF	61	
GO:0048019~receptor antagonist activity	GOTERM_FAT_MF	16	
GO:0048020~CCR chemokine receptor binding	GOTERM_FAT_MF	61	
GO:0048027~mRNA 5'-UTR binding	GOTERM_FAT_MF	28	
GO:0048029~monosaccharide binding	GOTERM_FAT_MF	91	
GO:0048030~disaccharide binding	GOTERM_FAT_MF	4	
GO:0048037~cofactor binding	GOTERM_FAT_MF	293	
GO:0048038~quinone binding	GOTERM_FAT_MF	21	
GO:0048039~ubiquinone binding	GOTERM_FAT_MF	7	
GO:0048040~UDP-glucuronate decarboxylase activity	GOTERM_FAT_MF	1	
GO:0048101~calcium- and calmodulin-regulated 3',5'-cyclic-GMP phosphodiesterase activity	GOTERM_FAT_MF	3	
GO:0048156~tau protein binding	GOTERM_FAT_MF	23	
GO:0048185~activin binding	GOTERM_FAT_MF	14	
GO:0048244~phytanoyl-CoA dioxygenase activity	GOTERM_FAT_MF	1	
GO:0048248~CXCR3 chemokine receptor binding	GOTERM_FAT_MF	5	
GO:0048256~flap endonuclease activity	GOTERM_FAT_MF	9	
GO:0048257~3'-flap endonuclease activity	GOTERM_FAT_MF	2	
GO:0048270~methionine adenosyltransferase regulator activity	GOTERM_FAT_MF	1	
GO:0048273~mitogen-activated protein kinase p38 binding	GOTERM_FAT_MF	7	
GO:0048306~calcium-dependent protein binding	GOTERM_FAT_MF	96	
GO:0048403~brain-derived neurotrophic factor binding	GOTERM_FAT_MF	5	
GO:0048406~nerve growth factor binding	GOTERM_FAT_MF	9	
GO:0048407~platelet-derived growth factor binding	GOTERM_FAT_MF	12	
GO:0048408~epidermal growth factor binding	GOTERM_FAT_MF	3	
GO:0048487~beta-tubulin binding	GOTERM_FAT_MF	45	
GO:0048495~Roundabout binding	GOTERM_FAT_MF	11	
GO:0048531~beta-1,3-galactosyltransferase activity	GOTERM_FAT_MF	9	
GO:0048763~calcium-induced calcium release activity	GOTERM_FAT_MF	4	
GO:0050011~itaconyl-CoA hydratase activity	GOTERM_FAT_MF	1	
GO:0050031~L-pipecolate oxidase activity	GOTERM_FAT_MF	1	
GO:0050038~L-xylulose reductase (NADP+) activity	GOTERM_FAT_MF	2	
GO:0050046~lathosterol oxidase activity	GOTERM_FAT_MF	1	
GO:0050048~L-leucine:2-oxoglutarate aminotransferase activity	GOTERM_FAT_MF	2	
GO:0050051~leukotriene-B4 20-monooxygenase activity	GOTERM_FAT_MF	12	
GO:0050061~long-chain-aldehyde dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0050062~long-chain-fatty-acyl-CoA reductase activity	GOTERM_FAT_MF	1	
GO:0050072~m7G(5')pppN diphosphatase activity	GOTERM_FAT_MF	7	
GO:0050080~malonyl-CoA decarboxylase activity	GOTERM_FAT_MF	1	
GO:0050094~methionine-glyoxylate transaminase activity	GOTERM_FAT_MF	1	
GO:0050104~L-gulonate 3-dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0050105~L-gulonolactone oxidase activity	GOTERM_FAT_MF	1	
GO:0050113~inositol oxygenase activity	GOTERM_FAT_MF	1	
GO:0050115~myosin-light-chain-phosphatase activity	GOTERM_FAT_MF	1	
GO:0050119~N-acetylglucosamine deacetylase activity	GOTERM_FAT_MF	4	
GO:0050121~N-acylglucosamine 2-epimerase activity	GOTERM_FAT_MF	1	
GO:0050124~N-acylneuraminate-9-phosphatase activity	GOTERM_FAT_MF	1	
GO:0050129~N-formylglutamate deformylase activity	GOTERM_FAT_MF	1	
GO:0050135~NAD(P)+ nucleosidase activity	GOTERM_FAT_MF	18	
GO:0050136~NADH dehydrogenase (quinone) activity	GOTERM_FAT_MF	25	
GO:0050137~NADPH peroxidase activity	GOTERM_FAT_MF	1	
GO:0050145~nucleoside phosphate kinase activity	GOTERM_FAT_MF	3	
GO:0050146~nucleoside phosphotransferase activity	GOTERM_FAT_MF	1	
GO:0050152~omega-amidase activity	GOTERM_FAT_MF	1	
GO:0050153~omega-hydroxydecanoate dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0050155~ornithine(lysine) transaminase activity	GOTERM_FAT_MF	1	
GO:0050178~phenylpyruvate tautomerase activity	GOTERM_FAT_MF	2	
GO:0050185~phosphatidylinositol deacylase activity	GOTERM_FAT_MF	1	
GO:0050187~phosphoamidase activity	GOTERM_FAT_MF	1	
GO:0050196~[phosphorylase] phosphatase activity	GOTERM_FAT_MF	3	
GO:0050197~phytanate-CoA ligase activity	GOTERM_FAT_MF	2	
GO:0050200~plasmalogen synthase activity	GOTERM_FAT_MF	2	
GO:0050201~fucokinase activity	GOTERM_FAT_MF	1	
GO:0050207~plasmanylethanolamine desaturase activity	GOTERM_FAT_MF	1	
GO:0050211~procollagen galactosyltransferase activity	GOTERM_FAT_MF	3	
GO:0050213~progesterone 5-alpha-reductase activity	GOTERM_FAT_MF	1	
GO:0050218~propionate-CoA ligase activity	GOTERM_FAT_MF	4	
GO:0050220~prostaglandin-E synthase activity	GOTERM_FAT_MF	3	
GO:0050221~prostaglandin-E2 9-reductase activity	GOTERM_FAT_MF	1	
GO:0050250~retinal oxidase activity	GOTERM_FAT_MF	4	
GO:0050251~retinol isomerase activity	GOTERM_FAT_MF	3	
GO:0050252~retinol O-fatty-acyltransferase activity	GOTERM_FAT_MF	3	
GO:0050253~retinyl-palmitate esterase activity	GOTERM_FAT_MF	4	
GO:0050254~rhodopsin kinase activity	GOTERM_FAT_MF	2	
GO:0050262~ribosylnicotinamide kinase activity	GOTERM_FAT_MF	2	
GO:0050263~ribosylpyrimidine nucleosidase activity	GOTERM_FAT_MF	1	
GO:0050265~RNA uridylyltransferase activity	GOTERM_FAT_MF	3	
GO:0050277~sedoheptulokinase activity	GOTERM_FAT_MF	1	
GO:0050290~sphingomyelin phosphodiesterase D activity	GOTERM_FAT_MF	1	
GO:0050291~sphingosine N-acyltransferase activity	GOTERM_FAT_MF	7	
GO:0050294~steroid sulfotransferase activity	GOTERM_FAT_MF	10	
GO:0050295~steryl-beta-glucosidase activity	GOTERM_FAT_MF	2	
GO:0050308~sugar-phosphatase activity	GOTERM_FAT_MF	10	
GO:0050309~sugar-terminal-phosphatase activity	GOTERM_FAT_MF	2	
GO:0050313~sulfur dioxygenase activity	GOTERM_FAT_MF	1	
GO:0050321~tau-protein kinase activity	GOTERM_FAT_MF	26	
GO:0050333~thiamin-triphosphatase activity	GOTERM_FAT_MF	1	
GO:0050337~thiosulfate-thiol sulfurtransferase activity	GOTERM_FAT_MF	1	
